ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC)
165,¸ñÆ÷,1930-09-03,23.2,21.3,26
165,¸ñÆ÷,1930-09-04,24.2,22.1,28
165,¸ñÆ÷,1930-09-05,24.4,21.8,28.5
165,¸ñÆ÷,1930-09-06,23.6,19.8,29.4
165,¸ñÆ÷,1930-09-07,23.1,19.2,28.5
165,¸ñÆ÷,1930-09-08,23.1,20,28
165,¸ñÆ÷,1930-09-09,23.5,20,28
165,¸ñÆ÷,1930-09-10,21.7,20.5,25
165,¸ñÆ÷,1930-09-11,20.7,18.3,24.5
165,¸ñÆ÷,1930-09-12,20.9,16.2,27.2
165,¸ñÆ÷,1930-09-13,21,16.2,26.7
165,¸ñÆ÷,1930-09-14,22.2,18.2,27.7
165,¸ñÆ÷,1930-09-15,20.9,18.4,24.6
165,¸ñÆ÷,1930-09-16,21.4,17.6,26.9
165,¸ñÆ÷,1930-09-17,20.1,16.6,25.5
165,¸ñÆ÷,1930-09-18,19.3,15.9,24.9
165,¸ñÆ÷,1930-09-19,19.5,15,25.3
165,¸ñÆ÷,1930-09-20,20.3,15.5,26
165,¸ñÆ÷,1930-09-21,21.2,15.4,27
165,¸ñÆ÷,1930-09-22,19.2,14.6,23.8
165,¸ñÆ÷,1930-09-23,18.6,15.2,22.3
165,¸ñÆ÷,1930-09-24,19.2,16.4,24
165,¸ñÆ÷,1930-09-25,20.8,17,25.2
165,¸ñÆ÷,1930-09-26,20.2,17.3,25.1
165,¸ñÆ÷,1930-09-27,20.7,16.1,25.5
165,¸ñÆ÷,1930-09-28,19.8,16.8,24.3
165,¸ñÆ÷,1930-09-29,18.1,14.3,24
165,¸ñÆ÷,1930-09-30,19.7,15.2,25.4
165,¸ñÆ÷,1930-10-01,17.4,16.3,19.4
165,¸ñÆ÷,1930-10-02,15.5,13.7,19
165,¸ñÆ÷,1930-10-03,16,13,19.5
165,¸ñÆ÷,1930-10-04,17.4,15.2,20.5
165,¸ñÆ÷,1930-10-05,17.7,14.5,22.5
165,¸ñÆ÷,1930-10-06,18.1,13.9,23.7
165,¸ñÆ÷,1930-10-07,18.6,15,23.5
165,¸ñÆ÷,1930-10-08,18.1,13.5,24.8
165,¸ñÆ÷,1930-10-09,18.6,13.5,24.4
165,¸ñÆ÷,1930-10-10,18.4,15,24.5
165,¸ñÆ÷,1930-10-11,15.1,12.5,19
165,¸ñÆ÷,1930-10-12,15.4,10.8,22.5
165,¸ñÆ÷,1930-10-13,16,12,22
165,¸ñÆ÷,1930-10-14,16.3,10.9,23.1
165,¸ñÆ÷,1930-10-15,17,13.8,23.5
165,¸ñÆ÷,1930-10-16,15.5,10.7,22.6
165,¸ñÆ÷,1930-10-17,16.2,11.3,23.5
165,¸ñÆ÷,1930-10-18,16.5,10.6,23.8
165,¸ñÆ÷,1930-10-19,16.4,14.2,19.7
165,¸ñÆ÷,1930-10-20,16,14.5,20.9
165,¸ñÆ÷,1930-10-21,16.7,12.9,21.3
165,¸ñÆ÷,1930-10-22,15.6,10.7,21.2
165,¸ñÆ÷,1930-10-23,15.2,11.6,19.3
165,¸ñÆ÷,1930-10-24,16.9,13.6,20.1
165,¸ñÆ÷,1930-10-25,17.7,15,23.6
165,¸ñÆ÷,1930-10-26,16.8,12.7,23.1
165,¸ñÆ÷,1930-10-27,17.4,13.7,23
165,¸ñÆ÷,1930-10-28,14.6,12.6,17.5
165,¸ñÆ÷,1930-10-29,15.6,11.1,22.1
165,¸ñÆ÷,1930-10-30,15.2,13.6,18.3
165,¸ñÆ÷,1930-10-31,15.1,10.5,18.2
165,¸ñÆ÷,1930-11-01,12.3,9.6,17
165,¸ñÆ÷,1930-11-02,9.5,6.9,12.3
165,¸ñÆ÷,1930-11-03,8.5,5.9,13.7
165,¸ñÆ÷,1930-11-04,8.2,5.4,10.5
165,¸ñÆ÷,1930-11-05,9.3,6.4,13.2
165,¸ñÆ÷,1930-11-06,10.1,6.9,14
165,¸ñÆ÷,1930-11-07,10.5,8.5,11.5
165,¸ñÆ÷,1930-11-08,13.8,10,19.4
165,¸ñÆ÷,1930-11-09,14,11.3,18.5
165,¸ñÆ÷,1930-11-10,9.1,6.4,13
165,¸ñÆ÷,1930-11-11,5.5,1.9,10.1
165,¸ñÆ÷,1930-11-12,5.5,-.3,8.8
165,¸ñÆ÷,1930-11-13,5.7,3.2,11.1
165,¸ñÆ÷,1930-11-14,6.9,3.1,15.2
165,¸ñÆ÷,1930-11-15,10.7,2.9,16.2
165,¸ñÆ÷,1930-11-16,7.3,5.5,12.5
165,¸ñÆ÷,1930-11-17,6.6,1.5,12.5
165,¸ñÆ÷,1930-11-18,10.7,5.7,16.9
165,¸ñÆ÷,1930-11-19,11.7,8.5,17
165,¸ñÆ÷,1930-11-20,7.6,4.6,13
165,¸ñÆ÷,1930-11-21,9,4.4,11.5
165,¸ñÆ÷,1930-11-22,7.6,3.9,11.5
165,¸ñÆ÷,1930-11-23,4,2.3,7
165,¸ñÆ÷,1930-11-24,4.7,.3,5.4
165,¸ñÆ÷,1930-11-25,5.7,2.4,9.3
165,¸ñÆ÷,1930-11-26,7.1,3.4,11.6
165,¸ñÆ÷,1930-11-27,7.9,5.2,12.5
165,¸ñÆ÷,1930-11-28,4.8,-.4,10.5
165,¸ñÆ÷,1930-11-29,10.5,2.9,16.3
165,¸ñÆ÷,1930-11-30,7.3,3.5,12
165,¸ñÆ÷,1930-12-01,.6,-1.3,4.1
165,¸ñÆ÷,1930-12-02,2.4,-1.7,9.7
165,¸ñÆ÷,1930-12-03,.5,-2.1,5.1
165,¸ñÆ÷,1930-12-04,.5,-4.1,4.9
165,¸ñÆ÷,1930-12-05,4.3,-.8,10.2
165,¸ñÆ÷,1930-12-06,4.7,-.5,10.2
165,¸ñÆ÷,1930-12-07,5.8,1.3,10.9
165,¸ñÆ÷,1930-12-08,5.7,1.3,9.5
165,¸ñÆ÷,1930-12-09,6.7,3.6,12.3
165,¸ñÆ÷,1930-12-10,5.8,1.6,10.7
165,¸ñÆ÷,1930-12-11,7.9,2.2,14.3
165,¸ñÆ÷,1930-12-12,6.9,3.5,13.1
165,¸ñÆ÷,1930-12-13,3.1,-.1,6
165,¸ñÆ÷,1930-12-14,3.2,-.7,7.1
165,¸ñÆ÷,1930-12-15,5.2,3.1,9.4
165,¸ñÆ÷,1930-12-16,4.5,-.1,9.5
165,¸ñÆ÷,1930-12-17,4,-2.7,10.1
165,¸ñÆ÷,1930-12-18,8.4,3.2,12.6
165,¸ñÆ÷,1930-12-19,8.7,6.1,10.8
165,¸ñÆ÷,1930-12-20,6,4.1,10.3
165,¸ñÆ÷,1930-12-21,4.4,2.4,7.2
165,¸ñÆ÷,1930-12-22,.2,-1.4,3
165,¸ñÆ÷,1930-12-23,1.3,-.8,4.4
165,¸ñÆ÷,1930-12-24,3.1,-.7,5.2
165,¸ñÆ÷,1930-12-25,3.9,1.8,7.5
165,¸ñÆ÷,1930-12-26,5.5,2.6,9.6
165,¸ñÆ÷,1930-12-27,8.9,3.9,14.8
165,¸ñÆ÷,1930-12-28,8,4.9,11
165,¸ñÆ÷,1930-12-29,3,.6,6.9
165,¸ñÆ÷,1930-12-30,-1.2,-3.4,2
165,¸ñÆ÷,1930-12-31,-.5,-5.4,3.6
184,Á¦ÁÖ,1923-05-01,15.7,9.5,19.6
184,Á¦ÁÖ,1923-05-02,16.3,13.4,23.1
184,Á¦ÁÖ,1923-05-03,14.3,9.6,19.5
184,Á¦ÁÖ,1923-05-04,16.1,8.3,22.2
184,Á¦ÁÖ,1923-05-05,16,11.8,21.5
184,Á¦ÁÖ,1923-05-06,16.1,13.7,19.1
184,Á¦ÁÖ,1923-05-07,14.9,12,18.2
184,Á¦ÁÖ,1923-05-08,13.5,8.5,20.3
184,Á¦ÁÖ,1923-05-09,18.6,11,27
184,Á¦ÁÖ,1923-05-10,13.6,11.2,18.9
184,Á¦ÁÖ,1923-05-11,14.1,9.3,19.2
184,Á¦ÁÖ,1923-05-12,20,13,26.1
184,Á¦ÁÖ,1923-05-13,17.2,13.4,23.8
184,Á¦ÁÖ,1923-05-14,14.7,12.6,18.8
184,Á¦ÁÖ,1923-05-15,15.9,14,18.8
184,Á¦ÁÖ,1923-05-16,16,14,19.5
184,Á¦ÁÖ,1923-05-17,16.1,11.2,21.4
184,Á¦ÁÖ,1923-05-18,19.1,12.8,26.4
184,Á¦ÁÖ,1923-05-19,19,16.6,22
184,Á¦ÁÖ,1923-05-20,18.2,17.1,22.3
184,Á¦ÁÖ,1923-05-21,17.5,16,20.2
184,Á¦ÁÖ,1923-05-22,17.3,15.4,19.2
184,Á¦ÁÖ,1923-05-23,17.6,16.1,20.9
184,Á¦ÁÖ,1923-05-24,18.7,16.3,20.7
184,Á¦ÁÖ,1923-05-25,14.4,10.8,20.4
184,Á¦ÁÖ,1923-05-26,17,10.4,26.4
184,Á¦ÁÖ,1923-05-27,17.4,14.1,23.3
184,Á¦ÁÖ,1923-05-28,14.5,11.9,21.7
184,Á¦ÁÖ,1923-05-29,16.2,9.9,23
184,Á¦ÁÖ,1923-05-30,17,15,20.4
184,Á¦ÁÖ,1923-05-31,17.1,14.5,21.4
184,Á¦ÁÖ,1923-06-01,15,10.5,20.8
184,Á¦ÁÖ,1923-06-02,14.8,10.4,20.4
184,Á¦ÁÖ,1923-06-03,15.5,12,20.5
184,Á¦ÁÖ,1923-06-04,17.7,12.5,22.8
184,Á¦ÁÖ,1923-06-05,16.7,13.1,22.5
184,Á¦ÁÖ,1923-06-06,18.3,12.5,24.5
184,Á¦ÁÖ,1923-06-07,20.5,16.5,26.2
184,Á¦ÁÖ,1923-06-08,18.4,17.5,22.6
184,Á¦ÁÖ,1923-06-09,19.5,17.5,23.4
184,Á¦ÁÖ,1923-06-10,18.3,16.2,21.3
184,Á¦ÁÖ,1923-06-11,18.3,13.1,24.2
184,Á¦ÁÖ,1923-06-12,18.8,15.9,23.2
184,Á¦ÁÖ,1923-06-13,18,12.6,26.2
184,Á¦ÁÖ,1923-06-14,21.7,15.5,28.3
184,Á¦ÁÖ,1923-06-15,22.3,19.8,26
184,Á¦ÁÖ,1923-06-16,20,18.6,21.6
184,Á¦ÁÖ,1923-06-17,19.5,17.9,21.5
184,Á¦ÁÖ,1923-06-18,20.7,18.8,24.6
184,Á¦ÁÖ,1923-06-19,26.4,19.9,31.2
184,Á¦ÁÖ,1923-06-20,23.9,21.5,26.9
184,Á¦ÁÖ,1923-06-21,19.1,17.7,23.9
184,Á¦ÁÖ,1923-06-22,19.5,17.3,23
184,Á¦ÁÖ,1923-06-23,19.3,16,23
184,Á¦ÁÖ,1923-06-24,20.3,17.5,24.4
184,Á¦ÁÖ,1923-06-25,20.6,17.2,24.8
184,Á¦ÁÖ,1923-06-26,20.4,17.9,24.1
184,Á¦ÁÖ,1923-06-27,20.3,17.9,23.5
184,Á¦ÁÖ,1923-06-28,23.2,18.3,28.7
184,Á¦ÁÖ,1923-06-29,25.3,20.9,28.5
184,Á¦ÁÖ,1923-06-30,19.8,17.8,26.8
184,Á¦ÁÖ,1923-07-01,18.9,17.9,20.5
184,Á¦ÁÖ,1923-07-02,19.8,18.4,22.4
184,Á¦ÁÖ,1923-07-03,21.3,18.9,24.5
184,Á¦ÁÖ,1923-07-04,23.4,20.9,27.3
184,Á¦ÁÖ,1923-07-05,22.4,21,26.1
184,Á¦ÁÖ,1923-07-06,21.9,20.3,25.5
184,Á¦ÁÖ,1923-07-07,22.1,18.4,26.4
184,Á¦ÁÖ,1923-07-08,19.9,19.2,23.2
184,Á¦ÁÖ,1923-07-09,21.3,17.1,25.1
184,Á¦ÁÖ,1923-07-10,21.4,19.9,23.1
184,Á¦ÁÖ,1923-07-11,22.9,20.8,25.5
184,Á¦ÁÖ,1923-07-12,21.8,18.9,23.7
184,Á¦ÁÖ,1923-07-13,20.7,19.8,23.1
184,Á¦ÁÖ,1923-07-14,21.4,17.9,24.6
184,Á¦ÁÖ,1923-07-15,21.2,19.1,24.9
184,Á¦ÁÖ,1923-07-16,21.8,19.4,24.1
184,Á¦ÁÖ,1923-07-17,22.1,20.5,23.5
184,Á¦ÁÖ,1923-07-18,22,20.3,23.5
184,Á¦ÁÖ,1923-07-19,26.5,21.6,30.6
184,Á¦ÁÖ,1923-07-20,26.9,24.9,31.2
184,Á¦ÁÖ,1923-07-21,25.5,23.3,29
184,Á¦ÁÖ,1923-07-22,26.3,22.2,29
184,Á¦ÁÖ,1923-07-23,26.6,24.9,29.6
184,Á¦ÁÖ,1923-07-24,28,25.5,31.5
184,Á¦ÁÖ,1923-07-25,26.6,24.4,30.4
184,Á¦ÁÖ,1923-07-26,25.2,22.2,29
184,Á¦ÁÖ,1923-07-27,25.9,23,30.1
184,Á¦ÁÖ,1923-07-28,26.3,23.1,31
184,Á¦ÁÖ,1923-07-29,26.5,22.4,32.6
184,Á¦ÁÖ,1923-07-30,27.6,22.5,31.2
184,Á¦ÁÖ,1923-07-31,26.3,21,33
184,Á¦ÁÖ,1923-08-01,25.8,21.6,30.2
184,Á¦ÁÖ,1923-08-02,28.8,24.8,33.8
184,Á¦ÁÖ,1923-08-03,25.9,22.8,30.1
184,Á¦ÁÖ,1923-08-04,25.6,22.2,30
184,Á¦ÁÖ,1923-08-05,26.6,22.7,30.6
184,Á¦ÁÖ,1923-08-06,26.6,24.5,30
184,Á¦ÁÖ,1923-08-07,29.5,24.3,34.1
184,Á¦ÁÖ,1923-08-08,28.3,25.5,33.4
184,Á¦ÁÖ,1923-08-09,28.5,24.6,34.6
184,Á¦ÁÖ,1923-08-10,28.7,25.3,33.3
184,Á¦ÁÖ,1923-08-11,28.1,26,30.4
184,Á¦ÁÖ,1923-08-12,27.5,24.7,30.7
184,Á¦ÁÖ,1923-08-13,28.1,26.5,31.3
184,Á¦ÁÖ,1923-08-14,28.6,26.1,32.6
184,Á¦ÁÖ,1923-08-15,26.3,23.8,30.5
184,Á¦ÁÖ,1923-08-16,25.4,22.5,29.8
184,Á¦ÁÖ,1923-08-17,25.2,22.1,29.8
184,Á¦ÁÖ,1923-08-18,25.8,22,30.2
184,Á¦ÁÖ,1923-08-19,25.6,21.7,30.9
184,Á¦ÁÖ,1923-08-20,25.4,22,29.7
184,Á¦ÁÖ,1923-08-21,25.3,21.3,29.4
184,Á¦ÁÖ,1923-08-22,27.7,25.7,30
184,Á¦ÁÖ,1923-08-23,27.4,25.6,28.6
184,Á¦ÁÖ,1923-08-24,26.5,25.5,28
184,Á¦ÁÖ,1923-08-25,25.6,24.3,28.4
184,Á¦ÁÖ,1923-08-26,25.2,23.9,28.7
184,Á¦ÁÖ,1923-08-27,24.8,20.2,29.6
184,Á¦ÁÖ,1923-08-28,26,20.5,31.4
184,Á¦ÁÖ,1923-08-29,27.7,24,31.8
184,Á¦ÁÖ,1923-08-30,25.8,24,28.7
184,Á¦ÁÖ,1923-08-31,26.9,24.2,31
184,Á¦ÁÖ,1923-09-01,25.1,24.5,29
184,Á¦ÁÖ,1923-09-02,25.6,24.5,28.5
184,Á¦ÁÖ,1923-09-03,21.6,20.5,24.8
184,Á¦ÁÖ,1923-09-04,22.6,19.2,28.3
184,Á¦ÁÖ,1923-09-05,23,17.9,26.4
184,Á¦ÁÖ,1923-09-06,24.7,22.4,28
184,Á¦ÁÖ,1923-09-07,25.2,23.6,27.2
184,Á¦ÁÖ,1923-09-08,23.5,20.9,26
184,Á¦ÁÖ,1923-09-09,22.5,21.2,24.8
184,Á¦ÁÖ,1923-09-10,24,20.4,29.7
184,Á¦ÁÖ,1923-09-11,26.1,23.1,30.4
184,Á¦ÁÖ,1923-09-12,24.6,23.6,27
184,Á¦ÁÖ,1923-09-13,24.9,23.1,28.1
184,Á¦ÁÖ,1923-09-14,23.7,22.5,25.9
184,Á¦ÁÖ,1923-09-15,22.8,21.2,25.5
184,Á¦ÁÖ,1923-09-16,22.2,20.9,25
184,Á¦ÁÖ,1923-09-17,18.9,14.4,26.4
184,Á¦ÁÖ,1923-09-18,20.7,13.6,28
184,Á¦ÁÖ,1923-09-19,23.7,18,29.4
184,Á¦ÁÖ,1923-09-20,22.6,19.7,27.9
184,Á¦ÁÖ,1923-09-21,19.6,16.8,22.4
184,Á¦ÁÖ,1923-09-22,20.4,17.8,22.6
184,Á¦ÁÖ,1923-09-23,20.5,17.6,22.4
184,Á¦ÁÖ,1923-09-24,19.8,17.4,23.6
184,Á¦ÁÖ,1923-09-25,19.5,15.3,24.5
184,Á¦ÁÖ,1923-09-26,20,15.3,24.8
184,Á¦ÁÖ,1923-09-27,19.4,16.4,22.7
184,Á¦ÁÖ,1923-09-28,17.9,16,21.3
184,Á¦ÁÖ,1923-09-29,17.2,14.8,22.1
184,Á¦ÁÖ,1923-09-30,19.6,13.4,22
184,Á¦ÁÖ,1923-10-01,20.9,17.9,23
184,Á¦ÁÖ,1923-10-02,18.5,16.4,21.3
184,Á¦ÁÖ,1923-10-03,14,9.5,20
184,Á¦ÁÖ,1923-10-04,14.8,10,21.5
184,Á¦ÁÖ,1923-10-05,17.2,13.5,22.4
184,Á¦ÁÖ,1923-10-06,19.4,14.6,23.3
184,Á¦ÁÖ,1923-10-07,19.5,15.5,22.1
184,Á¦ÁÖ,1923-10-08,20.1,18.7,22.5
184,Á¦ÁÖ,1923-10-09,16.4,15.5,19.5
184,Á¦ÁÖ,1923-10-10,16.6,14.8,19.1
184,Á¦ÁÖ,1923-10-11,16.1,15.1,18.5
184,Á¦ÁÖ,1923-10-12,15.2,11,20
184,Á¦ÁÖ,1923-10-13,14.8,8.8,19.8
184,Á¦ÁÖ,1923-10-14,15.6,14,17.9
184,Á¦ÁÖ,1923-10-15,16.7,14.5,18.2
184,Á¦ÁÖ,1923-10-16,16.3,12.3,20.9
184,Á¦ÁÖ,1923-10-17,14.1,9.5,20.7
184,Á¦ÁÖ,1923-10-18,13.9,10.1,20.5
184,Á¦ÁÖ,1923-10-19,18.6,10.3,25.7
184,Á¦ÁÖ,1923-10-20,17.6,15.3,23.2
184,Á¦ÁÖ,1923-10-21,15.7,13.1,18.5
184,Á¦ÁÖ,1923-10-22,15,11.5,20.8
184,Á¦ÁÖ,1923-10-23,17.6,11.1,22.9
184,Á¦ÁÖ,1923-10-24,12,10.8,14.5
184,Á¦ÁÖ,1923-10-25,11.3,5.5,16.1
184,Á¦ÁÖ,1923-10-26,13.2,9.9,19.5
184,Á¦ÁÖ,1923-10-27,15.4,9.8,21
184,Á¦ÁÖ,1923-10-28,17.7,12.8,23
184,Á¦ÁÖ,1923-10-29,19.2,13.9,25.4
184,Á¦ÁÖ,1923-10-30,19.2,17,22.2
184,Á¦ÁÖ,1923-10-31,18.4,17,21.1
184,Á¦ÁÖ,1923-11-01,14.3,12.6,17.5
184,Á¦ÁÖ,1923-11-02,12.6,11.6,14.5
184,Á¦ÁÖ,1923-11-03,11.9,8.1,16.5
184,Á¦ÁÖ,1923-11-04,12.5,9.8,16.3
184,Á¦ÁÖ,1923-11-05,14.4,9.6,18.5
184,Á¦ÁÖ,1923-11-06,17.1,14.3,19.2
184,Á¦ÁÖ,1923-11-07,14.4,10.9,17.6
184,Á¦ÁÖ,1923-11-08,10,9,12.2
184,Á¦ÁÖ,1923-11-09,7.5,3.4,13.8
184,Á¦ÁÖ,1923-11-10,10,5.3,14.9
184,Á¦ÁÖ,1923-11-11,11.2,7.2,16.4
184,Á¦ÁÖ,1923-11-12,12.9,10.3,15.5
184,Á¦ÁÖ,1923-11-13,10.9,7.6,15
184,Á¦ÁÖ,1923-11-14,10,6.5,14.4
184,Á¦ÁÖ,1923-11-15,11.6,6.9,16.8
184,Á¦ÁÖ,1923-11-16,9.9,4,14.5
184,Á¦ÁÖ,1923-11-17,12.7,11,14.5
184,Á¦ÁÖ,1923-11-18,13.3,10.7,16.5
184,Á¦ÁÖ,1923-11-19,13,10.1,18
184,Á¦ÁÖ,1923-11-20,9.2,6.9,11.6
184,Á¦ÁÖ,1923-11-21,7.6,2.9,14.3
184,Á¦ÁÖ,1923-11-22,12.8,6.4,16.4
184,Á¦ÁÖ,1923-11-23,13.6,12.2,16
184,Á¦ÁÖ,1923-11-24,11.9,8.1,16.8
184,Á¦ÁÖ,1923-11-25,5.9,3,9.4
184,Á¦ÁÖ,1923-11-26,9.4,2.5,13.3
184,Á¦ÁÖ,1923-11-27,14.7,11.7,16.9
184,Á¦ÁÖ,1923-11-28,9.1,5.4,15.6
184,Á¦ÁÖ,1923-11-29,5.4,3.9,7.4
184,Á¦ÁÖ,1923-11-30,4.4,2.7,8.8
184,Á¦ÁÖ,1923-12-01,4.2,1.9,6.4
184,Á¦ÁÖ,1923-12-02,6.3,4.5,8.9
184,Á¦ÁÖ,1923-12-03,5.4,4.5,7.5
184,Á¦ÁÖ,1923-12-04,4.6,-.1,10.6
184,Á¦ÁÖ,1923-12-05,7.3,2.8,13
184,Á¦ÁÖ,1923-12-06,8.8,3.4,13.4
184,Á¦ÁÖ,1923-12-07,13.2,9.1,17.4
184,Á¦ÁÖ,1923-12-08,10.8,9.2,13.5
184,Á¦ÁÖ,1923-12-09,8.5,7.3,10.3
184,Á¦ÁÖ,1923-12-10,9.3,7.4,10.6
184,Á¦ÁÖ,1923-12-11,6.1,2.4,10.8
184,Á¦ÁÖ,1923-12-12,13.4,2.5,17.5
184,Á¦ÁÖ,1923-12-13,8,4.5,16.3
184,Á¦ÁÖ,1923-12-14,3.5,2,5.4
184,Á¦ÁÖ,1923-12-15,4.6,1.8,6.4
184,Á¦ÁÖ,1923-12-16,8.4,4.9,11.1
184,Á¦ÁÖ,1923-12-17,7.6,6.4,10.6
184,Á¦ÁÖ,1923-12-18,9.8,6.2,12
184,Á¦ÁÖ,1923-12-19,5.6,2.1,11
184,Á¦ÁÖ,1923-12-20,7.1,1.1,15.3
184,Á¦ÁÖ,1923-12-21,8.9,5,16.5
184,Á¦ÁÖ,1923-12-22,5.6,2,8.8
184,Á¦ÁÖ,1923-12-23,3.8,1.5,5.1
184,Á¦ÁÖ,1923-12-24,6.2,4.3,9
184,Á¦ÁÖ,1923-12-25,10.9,4.5,15.8
184,Á¦ÁÖ,1923-12-26,6.8,5.5,11.2
184,Á¦ÁÖ,1923-12-27,7.3,6.3,8.7
184,Á¦ÁÖ,1923-12-28,2.9,1.5,8
184,Á¦ÁÖ,1923-12-29,.9,-1.7,2.4
184,Á¦ÁÖ,1923-12-30,1.5,-.7,4.4
184,Á¦ÁÖ,1923-12-31,4.4,2.6,5.3
184,Á¦ÁÖ,1924-01-01,5.7,2,7.6
184,Á¦ÁÖ,1924-01-02,5.1,2.2,8.2
184,Á¦ÁÖ,1924-01-03,6.3,-.7,12.7
184,Á¦ÁÖ,1924-01-04,8.7,6.4,11.8
184,Á¦ÁÖ,1924-01-05,3.3,-.1,8.2
184,Á¦ÁÖ,1924-01-06,8,1.1,14.7
184,Á¦ÁÖ,1924-01-07,5.1,1.4,11.4
184,Á¦ÁÖ,1924-01-08,3.4,.8,5.5
184,Á¦ÁÖ,1924-01-09,6.2,3.5,9
184,Á¦ÁÖ,1924-01-10,5.1,4.1,7.5
184,Á¦ÁÖ,1924-01-11,5.4,.3,10.6
184,Á¦ÁÖ,1924-01-12,10.2,4.5,13.2
184,Á¦ÁÖ,1924-01-13,9.5,7.6,13.5
184,Á¦ÁÖ,1924-01-14,9.5,4.1,14.2
184,Á¦ÁÖ,1924-01-15,7.3,5.3,10.6
184,Á¦ÁÖ,1924-01-16,8.9,7.1,11.5
184,Á¦ÁÖ,1924-01-17,6.3,5,8.7
184,Á¦ÁÖ,1924-01-18,5.4,4.7,6.5
184,Á¦ÁÖ,1924-01-19,7.5,3.3,10.5
184,Á¦ÁÖ,1924-01-20,4.8,2.5,9.3
184,Á¦ÁÖ,1924-01-21,4.1,2.6,5.2
184,Á¦ÁÖ,1924-01-22,5.4,2.1,9.6
184,Á¦ÁÖ,1924-01-23,1.4,-.5,4.1
184,Á¦ÁÖ,1924-01-24,3.1,.5,4.2
184,Á¦ÁÖ,1924-01-25,4.3,2.6,6
184,Á¦ÁÖ,1924-01-26,-.5,-2.4,5.7
184,Á¦ÁÖ,1924-01-27,-.5,-2.4,.9
184,Á¦ÁÖ,1924-01-28,1.6,-.2,3.4
184,Á¦ÁÖ,1924-01-29,3,2.3,4
184,Á¦ÁÖ,1924-01-30,3.1,1.1,7.1
184,Á¦ÁÖ,1924-01-31,5.3,.3,10.9
184,Á¦ÁÖ,1924-02-01,4.3,2.6,7.6
184,Á¦ÁÖ,1924-02-02,3.3,2.3,5.2
184,Á¦ÁÖ,1924-02-03,3,1.4,5.8
184,Á¦ÁÖ,1924-02-04,5.5,.8,9.9
184,Á¦ÁÖ,1924-02-05,6.2,1,10.1
184,Á¦ÁÖ,1924-02-06,12.3,7.7,14.6
184,Á¦ÁÖ,1924-02-07,15,8.6,21
184,Á¦ÁÖ,1924-02-08,7.2,6.1,9.6
184,Á¦ÁÖ,1924-02-09,9.2,6.4,11.4
184,Á¦ÁÖ,1924-02-10,8.3,7.4,9.6
184,Á¦ÁÖ,1924-02-11,5.7,4.6,8.4
184,Á¦ÁÖ,1924-02-12,2,.7,5.6
184,Á¦ÁÖ,1924-02-13,.9,-.8,2.4
184,Á¦ÁÖ,1924-02-14,4.7,1.5,6.8
184,Á¦ÁÖ,1924-02-15,1.8,-1.2,7.5
184,Á¦ÁÖ,1924-02-16,2.6,-1,4.7
184,Á¦ÁÖ,1924-02-17,4,1.9,7.1
184,Á¦ÁÖ,1924-02-18,8,3.4,11.9
184,Á¦ÁÖ,1924-02-19,4.2,1.5,8.7
184,Á¦ÁÖ,1924-02-20,6.8,1.1,12
184,Á¦ÁÖ,1924-02-21,4.4,3.2,8.1
184,Á¦ÁÖ,1924-02-22,3.1,1.1,5.9
184,Á¦ÁÖ,1924-02-23,-.4,-1.9,2.2
184,Á¦ÁÖ,1924-02-24,.7,-2.7,2.1
184,Á¦ÁÖ,1924-02-25,3.1,.5,5.3
184,Á¦ÁÖ,1924-02-26,2.4,-1.3,7.4
184,Á¦ÁÖ,1924-02-27,6.9,1.3,13
184,Á¦ÁÖ,1924-02-28,2.9,2.4,5.5
184,Á¦ÁÖ,1924-02-29,4.6,2.2,8.5
184,Á¦ÁÖ,1924-03-01,3.7,1.8,6.3
184,Á¦ÁÖ,1924-03-02,1.9,.1,5.2
184,Á¦ÁÖ,1924-03-03,2.5,-1,7.9
184,Á¦ÁÖ,1924-03-04,5.1,-.5,8.5
184,Á¦ÁÖ,1924-03-05,5.4,2.1,8.6
184,Á¦ÁÖ,1924-03-06,4.9,2.2,8.3
184,Á¦ÁÖ,1924-03-07,3.1,1.7,5
184,Á¦ÁÖ,1924-03-08,4,2.4,7
184,Á¦ÁÖ,1924-03-09,4.9,1.5,7.1
184,Á¦ÁÖ,1924-03-10,5.8,3.8,9.4
184,Á¦ÁÖ,1924-03-11,6,4.3,8.7
184,Á¦ÁÖ,1924-03-12,5.8,4.5,9
184,Á¦ÁÖ,1924-03-13,3.8,2.2,6
184,Á¦ÁÖ,1924-03-14,2.9,.8,4.7
184,Á¦ÁÖ,1924-03-15,4.3,2.2,7.4
184,Á¦ÁÖ,1924-03-16,5.4,1.7,9.6
184,Á¦ÁÖ,1924-03-17,3.8,2.2,6.9
184,Á¦ÁÖ,1924-03-18,4.4,2.2,7.5
184,Á¦ÁÖ,1924-03-19,5.1,-1,10.5
184,Á¦ÁÖ,1924-03-20,7,5,10.1
184,Á¦ÁÖ,1924-03-21,8,3.7,12.5
184,Á¦ÁÖ,1924-03-22,8.4,6.5,15.2
184,Á¦ÁÖ,1924-03-23,8.8,5.2,13.1
