ÁöÁ¡,ÁöÁ¡¸í,ÀÏ½Ã,Æò±Õ±â¿Â(¡ÆC),ÃÖÀú±â¿Â(¡ÆC),ÃÖ°í±â¿Â(¡ÆC)
105,°­¸ª,1932-05-21,24.9,19.9,33.5
105,°­¸ª,1932-05-22,18.1,13.8,23.9
105,°­¸ª,1932-05-23,19.8,11.6,26.7
105,°­¸ª,1932-05-24,23,17.6,30.3
105,°­¸ª,1932-05-25,17.2,13.9,26.2
105,°­¸ª,1932-05-26,17.2,14.7,22.7
105,°­¸ª,1932-05-27,19.6,13.7,26.3
105,°­¸ª,1932-05-28,17.8,15.1,22.7
105,°­¸ª,1932-05-29,16.4,11,23.7
105,°­¸ª,1932-05-30,23.9,11.3,31.5
105,°­¸ª,1932-05-31,21,14.8,28.7
105,°­¸ª,1932-06-01,17.4,8.9,27.5
105,°­¸ª,1932-06-02,19.9,14.3,26
105,°­¸ª,1932-06-03,16.9,13.1,24.2
105,°­¸ª,1932-06-04,19.6,10.9,31.5
105,°­¸ª,1932-06-05,22.5,18,30.2
105,°­¸ª,1932-06-06,14.2,12.5,18.9
105,°­¸ª,1932-06-07,13.2,11.6,17.2
105,°­¸ª,1932-06-08,13.8,12.4,17.3
105,°­¸ª,1932-06-09,14.1,12.6,16.2
105,°­¸ª,1932-06-10,15.4,13.3,18.6
105,°­¸ª,1932-06-11,18.2,13.4,25.3
105,°­¸ª,1932-06-12,16.5,14.6,22.5
105,°­¸ª,1932-06-13,17,14.7,19.3
105,°­¸ª,1932-06-14,22.6,17.9,28.7
105,°­¸ª,1932-06-15,17,15.7,21.7
105,°­¸ª,1932-06-16,17.6,15.5,19.9
105,°­¸ª,1932-06-17,19,15.4,24.5
105,°­¸ª,1932-06-18,19.6,14.6,26.8
105,°­¸ª,1932-06-19,19.3,13.6,26.5
105,°­¸ª,1932-06-20,16.9,15.5,19.7
105,°­¸ª,1932-06-21,16.6,15.6,18
105,°­¸ª,1932-06-22,16.2,14.6,17.7
105,°­¸ª,1932-06-23,17.8,15.8,20.7
105,°­¸ª,1932-06-24,18.6,16,23.9
105,°­¸ª,1932-06-25,16.3,14.6,21.5
105,°­¸ª,1932-06-26,16.8,14.5,20.8
105,°­¸ª,1932-06-27,15.7,14.4,17.1
105,°­¸ª,1932-06-28,16.1,14.1,19.2
105,°­¸ª,1932-06-29,17.8,13.4,23.1
105,°­¸ª,1932-06-30,18.6,15.9,23
105,°­¸ª,1932-07-01,18.4,16.6,22.7
105,°­¸ª,1932-07-02,19.4,16.2,23.2
105,°­¸ª,1932-07-03,19.8,17.8,23.1
105,°­¸ª,1932-07-04,21.8,17.5,29
105,°­¸ª,1932-07-05,18.6,17,24
105,°­¸ª,1932-07-06,19.5,16.8,22.3
105,°­¸ª,1932-07-07,18.7,17.3,22.3
105,°­¸ª,1932-07-08,22,17.5,27.7
105,°­¸ª,1932-07-09,20.6,18.7,23.3
105,°­¸ª,1932-07-10,20.1,19,22
105,°­¸ª,1932-07-11,24.8,18.9,30.7
105,°­¸ª,1932-07-12,24.1,21,29.7
105,°­¸ª,1932-07-13,25.2,19.4,32
105,°­¸ª,1932-07-14,21.4,20.1,25.8
105,°­¸ª,1932-07-15,21.9,19.1,26.4
105,°­¸ª,1932-07-16,24.7,20.3,33.7
105,°­¸ª,1932-07-17,20.4,18.9,23
105,°­¸ª,1932-07-18,20.9,18.7,23.4
105,°­¸ª,1932-07-19,24.9,18.7,32.2
105,°­¸ª,1932-07-20,28.1,25.8,33.5
105,°­¸ª,1932-07-21,27.5,22.7,35.9
105,°­¸ª,1932-07-22,29.3,21.9,36.4
105,°­¸ª,1932-07-23,30.5,24.6,36.1
105,°­¸ª,1932-07-24,29.6,26.2,34.6
105,°­¸ª,1932-07-25,29.8,24.4,35.2
105,°­¸ª,1932-07-26,30.1,22.5,36.7
105,°­¸ª,1932-07-27,29.6,24.7,36
105,°­¸ª,1932-07-28,30,27,36.5
105,°­¸ª,1932-07-29,29.5,25.5,35.7
105,°­¸ª,1932-07-30,29.9,25.7,36.8
105,°­¸ª,1932-07-31,29.5,26.2,35.9
105,°­¸ª,1932-08-01,25.7,23,30.5
105,°­¸ª,1932-08-02,24.8,23.8,26.2
105,°­¸ª,1932-08-03,25.1,23.6,29
105,°­¸ª,1932-08-04,23.7,23,25.3
105,°­¸ª,1932-08-05,24.6,22,28.1
105,°­¸ª,1932-08-06,20.2,18.8,22.5
105,°­¸ª,1932-08-07,20.2,18,24.2
105,°­¸ª,1932-08-08,20.8,15.5,27.5
105,°­¸ª,1932-08-09,25.5,20.3,32.9
105,°­¸ª,1932-08-10,24,22.2,27
105,°­¸ª,1932-08-11,24.1,22,28.4
105,°­¸ª,1932-08-12,24,22.2,28.3
105,°­¸ª,1932-08-13,22.8,20.7,25
105,°­¸ª,1932-08-14,22.7,21,25.2
105,°­¸ª,1932-08-15,22.6,21,25
105,°­¸ª,1932-08-16,23,20.6,26.7
105,°­¸ª,1932-08-17,21.3,19.3,24.6
105,°­¸ª,1932-08-18,24.4,17.5,31
105,°­¸ª,1932-08-19,24.6,21,30.9
105,°­¸ª,1932-08-20,24.4,19.5,29.5
105,°­¸ª,1932-08-21,23.6,19.5,29.8
105,°­¸ª,1932-08-22,22.1,19.9,26.7
105,°­¸ª,1932-08-23,19.3,18.5,20.7
105,°­¸ª,1932-08-24,20.4,18.5,23
105,°­¸ª,1932-08-25,21.4,19.5,25.5
105,°­¸ª,1932-08-26,21,18.6,24.9
105,°­¸ª,1932-08-27,21.3,19.3,23.7
105,°­¸ª,1932-08-28,24.8,19.5,30.3
105,°­¸ª,1932-08-29,26.2,21.5,33.2
105,°­¸ª,1932-08-30,21.8,19.9,24.7
105,°­¸ª,1932-08-31,19.5,18,21.7
105,°­¸ª,1932-09-01,19.9,18.4,22.7
105,°­¸ª,1932-09-02,20.6,17.4,25.1
105,°­¸ª,1932-09-03,20,18.5,22.4
105,°­¸ª,1932-09-04,18.3,17.1,21
105,°­¸ª,1932-09-05,18.4,16.1,23.7
105,°­¸ª,1932-09-06,18.3,15.1,24
105,°­¸ª,1932-09-07,17.6,13.8,24.1
105,°­¸ª,1932-09-08,16.8,13.5,20
105,°­¸ª,1932-09-09,18.1,15.9,24.4
105,°­¸ª,1932-09-10,18.6,12.6,26.3
105,°­¸ª,1932-09-11,19.1,14.8,24.6
105,°­¸ª,1932-09-12,18.8,17.1,21.6
105,°­¸ª,1932-09-13,19.1,16.1,24
105,°­¸ª,1932-09-14,18.7,14.1,24.5
105,°­¸ª,1932-09-15,18.5,16.2,22.1
105,°­¸ª,1932-09-16,19,15.1,24
105,°­¸ª,1932-09-17,16.8,14.9,22.5
105,°­¸ª,1932-09-18,16.8,12.4,23.5
105,°­¸ª,1932-09-19,16.7,12.6,23.3
105,°­¸ª,1932-09-20,17,13.5,23.2
105,°­¸ª,1932-09-21,17.4,12.6,24.7
105,°­¸ª,1932-09-22,18.6,15.6,24.3
105,°­¸ª,1932-09-23,17.5,14.8,22.3
105,°­¸ª,1932-09-24,16.9,13.1,24
105,°­¸ª,1932-09-25,17.2,13.1,23.4
105,°­¸ª,1932-09-26,17.4,13.9,21.3
105,°­¸ª,1932-09-27,17.6,14.8,22.8
105,°­¸ª,1932-09-28,16,14.5,23.9
105,°­¸ª,1932-09-29,18.1,11.7,25.6
105,°­¸ª,1932-09-30,18.7,13.5,26.6
105,°­¸ª,1932-10-01,20.2,14,28.7
105,°­¸ª,1932-10-02,18.1,14.5,25
105,°­¸ª,1932-10-03,15.6,11.1,22.9
105,°­¸ª,1932-10-04,13.8,10.5,20.3
105,°­¸ª,1932-10-05,12.7,9.6,20
105,°­¸ª,1932-10-06,13.7,9,20.7
105,°­¸ª,1932-10-07,14.4,8.7,22
105,°­¸ª,1932-10-08,15.7,11.5,21.2
105,°­¸ª,1932-10-09,13.8,9.1,21.1
105,°­¸ª,1932-10-10,12,8.7,19.2
105,°­¸ª,1932-10-11,12.5,8.5,19.5
105,°­¸ª,1932-10-12,13.5,8.5,20.7
105,°­¸ª,1932-10-13,13.7,9.6,20.5
105,°­¸ª,1932-10-14,14.1,8.6,20.2
105,°­¸ª,1932-10-15,15.3,11.6,20.5
105,°­¸ª,1932-10-16,13.6,9.8,20.1
105,°­¸ª,1932-10-17,14,9.6,21.4
105,°­¸ª,1932-10-18,10,3.8,15
105,°­¸ª,1932-10-19,13.2,6.6,17
105,°­¸ª,1932-10-20,13.4,10,18.5
105,°­¸ª,1932-10-21,11.2,6.6,20
105,°­¸ª,1932-10-22,14.8,10.3,19.8
105,°­¸ª,1932-10-23,14.2,10.1,19
105,°­¸ª,1932-10-24,10.6,6.4,16.5
105,°­¸ª,1932-10-25,7.6,4.3,15
105,°­¸ª,1932-10-26,9.5,2.8,17.8
105,°­¸ª,1932-10-27,12.5,5.8,21.1
105,°­¸ª,1932-10-28,17,4.9,22.5
105,°­¸ª,1932-10-29,14.7,10.1,22
105,°­¸ª,1932-10-30,14.4,10.4,21.5
105,°­¸ª,1932-10-31,14.6,10.8,21.7
105,°­¸ª,1932-11-01,8.6,3.1,14.6
105,°­¸ª,1932-11-02,13.7,8.2,21.5
105,°­¸ª,1932-11-03,15.3,9.6,21
105,°­¸ª,1932-11-04,17.8,9.6,24.5
105,°­¸ª,1932-11-05,18.5,11.6,24
105,°­¸ª,1932-11-06,10,1,19.7
105,°­¸ª,1932-11-07,-.7,-3.1,4.5
105,°­¸ª,1932-11-08,6.6,-3.2,12
105,°­¸ª,1932-11-09,14.1,10.8,19.3
105,°­¸ª,1932-11-10,7.9,3.4,15.7
105,°­¸ª,1932-11-11,11.7,3.3,17.9
105,°­¸ª,1932-11-12,7.5,3.4,14.2
105,°­¸ª,1932-11-13,7.3,1.9,15.8
105,°­¸ª,1932-11-14,8.4,4.6,14.3
105,°­¸ª,1932-11-15,4.6,1,8.7
105,°­¸ª,1932-11-16,4,1.6,8.8
105,°­¸ª,1932-11-17,5.8,.7,11.9
105,°­¸ª,1932-11-18,7.4,4.1,12.3
105,°­¸ª,1932-11-19,9,4.8,14.7
105,°­¸ª,1932-11-20,9.1,4.1,16.6
105,°­¸ª,1932-11-21,8.2,2.6,14.4
105,°­¸ª,1932-11-22,12.1,7,18.8
105,°­¸ª,1932-11-23,12.6,3.6,21.2
105,°­¸ª,1932-11-24,12.6,10,16.6
105,°­¸ª,1932-11-25,8.7,7.1,14
105,°­¸ª,1932-11-26,3.4,2,7.6
105,°­¸ª,1932-11-27,3.7,1.5,7.5
105,°­¸ª,1932-11-28,2.3,-.5,5
105,°­¸ª,1932-11-29,2.8,-2.8,6.5
105,°­¸ª,1932-11-30,3.7,-1.2,9
105,°­¸ª,1932-12-01,9.2,2.9,13.1
105,°­¸ª,1932-12-02,3.8,1.2,9.5
105,°­¸ª,1932-12-03,6.2,.3,11.9
105,°­¸ª,1932-12-04,5.2,2.2,9.2
105,°­¸ª,1932-12-05,5.4,2,9.4
105,°­¸ª,1932-12-06,3.5,-.1,9.2
105,°­¸ª,1932-12-07,.9,-2.7,6.1
105,°­¸ª,1932-12-08,.5,-4.1,6.5
105,°­¸ª,1932-12-09,1.7,-2.3,6
105,°­¸ª,1932-12-10,5.7,-.5,12
105,°­¸ª,1932-12-11,8.1,5.5,12
105,°­¸ª,1932-12-12,-1.8,-8.5,7.5
105,°­¸ª,1932-12-13,-2.3,-9.4,2
105,°­¸ª,1932-12-14,1.3,-2.3,5.7
105,°­¸ª,1932-12-15,.8,-4.3,6.9
105,°­¸ª,1932-12-16,3.4,-1.9,8.8
105,°­¸ª,1932-12-17,7.7,3.6,12.8
105,°­¸ª,1932-12-18,7.3,3.3,13.1
105,°­¸ª,1932-12-19,5.8,.4,10.5
105,°­¸ª,1932-12-20,1.4,-2.4,9.8
105,°­¸ª,1932-12-21,.4,-4.1,6.8
105,°­¸ª,1932-12-22,-.5,-4.1,4.5
105,°­¸ª,1932-12-23,-.4,-4.3,5.8
105,°­¸ª,1932-12-24,.9,-3.4,4.8
105,°­¸ª,1932-12-25,.9,-.5,2.8
105,°­¸ª,1932-12-26,1.8,0,4.4
105,°­¸ª,1932-12-27,3.7,.4,7
105,°­¸ª,1932-12-28,1,.2,3.5
105,°­¸ª,1932-12-29,1.5,.4,3.7
105,°­¸ª,1932-12-30,1.5,-1.5,6.5
105,°­¸ª,1932-12-31,.8,-2.4,5
105,°­¸ª,1933-01-01,-2.7,-8.2,1
105,°­¸ª,1933-01-02,-.4,-2,3.2
105,°­¸ª,1933-01-03,.6,-3.1,3.8
105,°­¸ª,1933-01-04,-.6,-4.1,4.3
105,°­¸ª,1933-01-05,-.5,-4.1,1.3
105,°­¸ª,1933-01-06,.8,-.3,3.5
105,°­¸ª,1933-01-07,2,-2.7,6.5
105,°­¸ª,1933-01-08,2.5,-.6,5.4
105,°­¸ª,1933-01-09,.1,-4.1,5.2
105,°­¸ª,1933-01-10,5.6,-2,12.6
105,°­¸ª,1933-01-11,1.9,-.7,6.4
105,°­¸ª,1933-01-12,-7.5,-10.8,-.4
105,°­¸ª,1933-01-13,-9,-12.6,-3.9
105,°­¸ª,1933-01-14,-6.5,-10.7,-.9
105,°­¸ª,1933-01-15,-5.8,-8.9,0
105,°­¸ª,1933-01-16,-1.2,-9,5.3
105,°­¸ª,1933-01-17,.1,-2.4,4.9
105,°­¸ª,1933-01-18,-2.8,-5.2,1.9
105,°­¸ª,1933-01-19,-5.2,-8.7,.6
105,°­¸ª,1933-01-20,-2.9,-7.3,3.6
105,°­¸ª,1933-01-21,-2.4,-4.9,2
105,°­¸ª,1933-01-22,-3.3,-6.6,3.1
105,°­¸ª,1933-01-23,-3.5,-6.7,2.2
105,°­¸ª,1933-01-24,-5.6,-9.8,-.3
105,°­¸ª,1933-01-25,-7.9,-11.3,-3.8
105,°­¸ª,1933-01-26,-11.1,-14.5,-7.4
105,°­¸ª,1933-01-27,-9,-13.3,-4.1
105,°­¸ª,1933-01-28,-6.4,-10.7,-1.3
105,°­¸ª,1933-01-29,-4.1,-8.2,1
105,°­¸ª,1933-01-30,-3.2,-6.4,1.2
105,°­¸ª,1933-01-31,-3.5,-6.7,3.1
105,°­¸ª,1933-02-01,-3.7,-7.3,2.6
105,°­¸ª,1933-02-02,-2.9,-6.5,2.3
105,°­¸ª,1933-02-03,-3.8,-8.2,2.5
105,°­¸ª,1933-02-04,-3.9,-7.8,2.5
105,°­¸ª,1933-02-05,-.3,-8.3,4.9
105,°­¸ª,1933-02-06,-.7,-4.1,5.1
105,°­¸ª,1933-02-07,4.3,-4.7,7.5
105,°­¸ª,1933-02-08,2.4,-.7,6.4
105,°­¸ª,1933-02-09,.3,-4.4,4.7
105,°­¸ª,1933-02-10,-.4,-3.8,5.2
105,°­¸ª,1933-02-11,-1.6,-5.7,3.1
105,°­¸ª,1933-02-12,-1.5,-4.1,1.8
105,°­¸ª,1933-02-13,-.8,-6.5,3.5
105,°­¸ª,1933-02-14,2.6,-.6,7.9
105,°­¸ª,1933-02-15,.1,-3.2,5.3
105,°­¸ª,1933-02-16,1.1,-4,6.6
105,°­¸ª,1933-02-17,.4,-1.6,4.5
105,°­¸ª,1933-02-18,-4.2,-8.7,1.8
105,°­¸ª,1933-02-19,-3,-10.8,3.9
105,°­¸ª,1933-02-20,1.8,-3.6,5.5
105,°­¸ª,1933-02-21,1.5,-.7,5.6
105,°­¸ª,1933-02-22,-3.3,-7.1,1.4
105,°­¸ª,1933-02-23,-1,-8.3,6.4
105,°­¸ª,1933-02-24,-.8,-4.6,5.3
105,°­¸ª,1933-02-25,-6.1,-8.7,-2.4
105,°­¸ª,1933-02-26,-4.6,-10,1.9
105,°­¸ª,1933-02-27,1.1,-5.5,6.5
105,°­¸ª,1933-02-28,4.7,-.3,10.7
105,°­¸ª,1933-03-01,0,-2.4,4.9
105,°­¸ª,1933-03-02,1.4,-2.6,6.4
105,°­¸ª,1933-03-03,0,-2.9,3.8
105,°­¸ª,1933-03-04,4.6,-.8,9.8
105,°­¸ª,1933-03-05,-3.2,-5.7,1.7
105,°­¸ª,1933-03-06,-4.8,-8.9,.7
105,°­¸ª,1933-03-07,-5,-9.7,1
105,°­¸ª,1933-03-08,-4.6,-8.3,.8
105,°­¸ª,1933-03-09,-.1,-6.6,4.5
105,°­¸ª,1933-03-10,1.3,-1.2,4.8
105,°­¸ª,1933-03-11,0,-8.2,6.7
105,°­¸ª,1933-03-12,-1.4,-4.6,3.6
105,°­¸ª,1933-03-13,-1.2,-7.8,3.2
105,°­¸ª,1933-03-14,4.2,.4,9.5
105,°­¸ª,1933-03-15,2.4,-.2,7.1
105,°­¸ª,1933-03-16,.4,-1.3,2.7
105,°­¸ª,1933-03-17,4.3,-4.3,7.2
105,°­¸ª,1933-03-18,3.9,.3,9.7
105,°­¸ª,1933-03-19,6.4,-2.1,11.7
105,°­¸ª,1933-03-20,11.6,7.1,16.7
105,°­¸ª,1933-03-21,3,.3,8.4
105,°­¸ª,1933-03-22,2.5,-.8,5.2
105,°­¸ª,1933-03-23,4.3,2.2,7.8
105,°­¸ª,1933-03-24,2.5,-.3,8.1
105,°­¸ª,1933-03-25,3.1,.5,8
105,°­¸ª,1933-03-26,4,-.1,8.2
105,°­¸ª,1933-03-27,3.7,2.9,6.4
105,°­¸ª,1933-03-28,5.5,.5,11.4
105,°­¸ª,1933-03-29,6.4,1.8,12.5
105,°­¸ª,1933-03-30,9.3,4.6,15.5
105,°­¸ª,1933-03-31,8.4,5.3,15.2
105,°­¸ª,1933-04-01,13.1,4.5,20
105,°­¸ª,1933-04-02,15.2,11.3,19.8
105,°­¸ª,1933-04-03,7,5.8,14.5
105,°­¸ª,1933-04-04,5.7,4.7,7
105,°­¸ª,1933-04-05,7.2,5,10.8
105,°­¸ª,1933-04-06,9,5.6,12.5
105,°­¸ª,1933-04-07,7.6,6.1,10.5
105,°­¸ª,1933-04-08,5.4,4.2,7.6
105,°­¸ª,1933-04-09,6.9,3.1,12.5
105,°­¸ª,1933-04-10,8,3.6,14.3
105,°­¸ª,1933-04-11,6.5,5.3,11
105,°­¸ª,1933-04-12,4.4,0,11
105,°­¸ª,1933-04-13,9.9,0,15.7
105,°­¸ª,1933-04-14,12.2,8.2,16.1
105,°­¸ª,1933-04-15,12.8,6.1,19.1
105,°­¸ª,1933-04-16,10.1,3.9,18.7
105,°­¸ª,1933-04-17,13.7,7.6,20.8
105,°­¸ª,1933-04-18,10.5,6.3,16.3
105,°­¸ª,1933-04-19,8.9,3.7,13.5
105,°­¸ª,1933-04-20,9,7.2,14.1
105,°­¸ª,1933-04-21,7.5,5.1,10.8
105,°­¸ª,1933-04-22,9.6,2.7,16.1
105,°­¸ª,1933-04-23,16,10.1,21
105,°­¸ª,1933-04-24,21.4,12.7,28.1
105,°­¸ª,1933-04-25,16.2,12.6,22
105,°­¸ª,1933-04-26,12.2,8,19.8
105,°­¸ª,1933-04-27,12.3,4.2,23.3
105,°­¸ª,1933-04-28,9.6,7.1,16
105,°­¸ª,1933-04-29,16.6,3.5,28.3
105,°­¸ª,1933-04-30,19.6,12.6,26.6
105,°­¸ª,1933-05-01,12.5,11.1,19.7
105,°­¸ª,1933-05-02,12.3,10.6,15.4
105,°­¸ª,1933-05-03,14,10.8,18.1
105,°­¸ª,1933-05-04,14.2,9.6,19.5
105,°­¸ª,1933-05-05,14.3,8.2,22.5
105,°­¸ª,1933-05-06,14.3,4.8,20.2
105,°­¸ª,1933-05-07,23.4,18,30
105,°­¸ª,1933-05-08,15.5,10.6,22.7
105,°­¸ª,1933-05-09,19.9,10.2,27.2
105,°­¸ª,1933-05-10,14.4,10.1,21.2
105,°­¸ª,1933-05-11,21.5,7.8,30.4
105,°­¸ª,1933-05-12,18.2,13.6,24.2
105,°­¸ª,1933-05-13,15.7,9.2,23.5
105,°­¸ª,1933-05-14,17.8,14.1,23.5
105,°­¸ª,1933-05-15,15,13.9,18.2
105,°­¸ª,1933-05-16,16.6,13.4,21
105,°­¸ª,1933-05-17,15.2,14.6,17.2
105,°­¸ª,1933-05-18,14.6,13.5,16.7
105,°­¸ª,1933-05-19,13.9,12.9,16.5
105,°­¸ª,1933-05-20,14.7,11.6,17.7
105,°­¸ª,1933-05-21,16.7,13.5,22.5
105,°­¸ª,1933-05-22,18.9,12.1,25.7
105,°­¸ª,1933-05-23,19.7,14.9,27.5
105,°­¸ª,1933-05-24,16.5,12.1,24.3
105,°­¸ª,1933-05-25,15.3,13.1,20.4
105,°­¸ª,1933-05-26,14.6,10.1,20.2
105,°­¸ª,1933-05-27,15.1,11.2,21.4
105,°­¸ª,1933-05-28,15.5,11.6,20.4
105,°­¸ª,1933-05-29,17.2,12.2,24
105,°­¸ª,1933-05-30,16.7,15.1,20
105,°­¸ª,1933-05-31,16.3,14.7,20.5
105,°­¸ª,1933-06-01,20.8,13,26
105,°­¸ª,1933-06-02,19.1,12.8,27.5
105,°­¸ª,1933-06-03,19.7,14.5,25.5
105,°­¸ª,1933-06-04,20.7,16.4,28
105,°­¸ª,1933-06-05,18.9,14.7,26.5
105,°­¸ª,1933-06-06,18.2,16.6,24
105,°­¸ª,1933-06-07,19.9,15.5,26.4
105,°­¸ª,1933-06-08,21.8,14.9,29.3
105,°­¸ª,1933-06-09,23.7,19,31.2
105,°­¸ª,1933-06-10,21.4,18.5,27.2
105,°­¸ª,1933-06-11,20.9,15.6,29.6
105,°­¸ª,1933-06-12,19.3,14.7,25.2
105,°­¸ª,1933-06-13,18,17.1,20.5
105,°­¸ª,1933-06-14,18.6,17.1,22.5
105,°­¸ª,1933-06-15,18.9,16.3,22.5
105,°­¸ª,1933-06-16,18.4,14.9,23
105,°­¸ª,1933-06-17,20.6,14.9,27.4
105,°­¸ª,1933-06-18,20.2,17.8,24.8
105,°­¸ª,1933-06-19,21,16.9,27.3
105,°­¸ª,1933-06-20,21.2,18.5,26.1
105,°­¸ª,1933-06-21,19.4,16.1,24.2
105,°­¸ª,1933-06-22,20,16.7,24.3
105,°­¸ª,1933-06-23,17.3,15.3,19.4
105,°­¸ª,1933-06-24,22.7,14,29.3
105,°­¸ª,1933-06-25,24.6,21.5,30.5
105,°­¸ª,1933-06-26,25.5,22.9,28.7
105,°­¸ª,1933-06-27,20.9,19.4,24.5
105,°­¸ª,1933-06-28,18.6,17.5,20.3
105,°­¸ª,1933-06-29,17.8,17.1,19
105,°­¸ª,1933-06-30,18.6,17.1,20.9
105,°­¸ª,1933-07-01,18.5,17.5,20
105,°­¸ª,1933-07-02,18.7,17.1,20.8
105,°­¸ª,1933-07-03,21,15.6,27.7
105,°­¸ª,1933-07-04,19.2,18.2,20.6
105,°­¸ª,1933-07-05,20.8,18.2,24.5
105,°­¸ª,1933-07-06,21.5,18.5,26.9
105,°­¸ª,1933-07-07,24.8,19.2,31.8
105,°­¸ª,1933-07-08,27.3,23.5,32
105,°­¸ª,1933-07-09,25.4,23,29.8
105,°­¸ª,1933-07-10,24.6,22.2,29.6
105,°­¸ª,1933-07-11,26.8,21,33.3
105,°­¸ª,1933-07-12,27.6,25.2,33.3
105,°­¸ª,1933-07-13,28.6,25.4,33
105,°­¸ª,1933-07-14,27.1,25.3,32
105,°­¸ª,1933-07-15,27.1,23.3,32
105,°­¸ª,1933-07-16,25.3,23.4,29.4
105,°­¸ª,1933-07-17,22.9,21.8,25
105,°­¸ª,1933-07-18,24.9,20.5,30.2
105,°­¸ª,1933-07-19,27.9,22.3,35
105,°­¸ª,1933-07-20,26.8,22.4,33
105,°­¸ª,1933-07-21,25.8,22.8,29.7
105,°­¸ª,1933-07-22,28,22.8,33.2
105,°­¸ª,1933-07-23,28.8,26,35
105,°­¸ª,1933-07-24,26.8,23.5,33.9
105,°­¸ª,1933-07-25,25.9,23.1,31.1
105,°­¸ª,1933-07-26,21.9,20.3,24.6
105,°­¸ª,1933-07-27,24.1,19,29.5
105,°­¸ª,1933-07-28,28.1,23,33.1
105,°­¸ª,1933-07-29,27.4,25.2,30.3
105,°­¸ª,1933-07-30,21.4,19.5,25.7
105,°­¸ª,1933-07-31,21.3,18.7,24.9
105,°­¸ª,1933-08-01,22.3,20.2,26.2
105,°­¸ª,1933-08-02,24.1,21,27.8
105,°­¸ª,1933-08-03,22.9,21.6,24.2
105,°­¸ª,1933-08-04,23.3,22.5,26.9
105,°­¸ª,1933-08-05,26.7,22,31
105,°­¸ª,1933-08-06,28.6,25.4,34.6
105,°­¸ª,1933-08-07,24.6,23.2,29.3
105,°­¸ª,1933-08-08,22.3,21.5,25
105,°­¸ª,1933-08-09,23.2,21.5,26.5
105,°­¸ª,1933-08-10,24.3,19,31
105,°­¸ª,1933-08-11,26.1,23,29
105,°­¸ª,1933-08-12,26.8,23.2,31.7
105,°­¸ª,1933-08-13,24.2,21.5,28.6
105,°­¸ª,1933-08-14,22.7,20.6,25.3
105,°­¸ª,1933-08-15,22.7,19.5,28.2
105,°­¸ª,1933-08-16,23.1,21.3,26.2
105,°­¸ª,1933-08-17,21.2,19.7,24
105,°­¸ª,1933-08-18,21.3,19.9,23.4
105,°­¸ª,1933-08-19,20.2,18.4,21.5
105,°­¸ª,1933-08-20,23.3,20,29.7
105,°­¸ª,1933-08-21,22.4,20.5,25.5
105,°­¸ª,1933-08-22,23,20.7,29.4
105,°­¸ª,1933-08-23,25,19.1,30.9
105,°­¸ª,1933-08-24,24.7,20.5,30.6
105,°­¸ª,1933-08-25,25,21.3,29.5
105,°­¸ª,1933-08-26,23.4,20.7,30.8
105,°­¸ª,1933-08-27,21.8,20.5,23.7
105,°­¸ª,1933-08-28,23.1,21,27
105,°­¸ª,1933-08-29,23.7,19,28.5
105,°­¸ª,1933-08-30,24.9,20.2,31.4
105,°­¸ª,1933-08-31,26.8,22.5,34.7
105,°­¸ª,1933-09-01,24.9,20.2,30.5
105,°­¸ª,1933-09-02,20.9,19.4,23.1
105,°­¸ª,1933-09-03,20.6,19.1,23
105,°­¸ª,1933-09-04,18.5,17.6,19.9
105,°­¸ª,1933-09-05,20.8,16.3,27.7
105,°­¸ª,1933-09-06,22.2,15.7,29.2
105,°­¸ª,1933-09-07,23.2,18.7,29.8
105,°­¸ª,1933-09-08,24.7,20,30
105,°­¸ª,1933-09-09,23.3,20.5,28.6
105,°­¸ª,1933-09-10,21.5,17,27.2
105,°­¸ª,1933-09-11,21.9,18.4,29
105,°­¸ª,1933-09-12,21.6,18.1,26.1
105,°­¸ª,1933-09-13,22.4,20.5,24.5
105,°­¸ª,1933-09-14,20,14.9,26.7
105,°­¸ª,1933-09-15,19.3,15.1,27.3
105,°­¸ª,1933-09-16,20.5,15.6,27.2
105,°­¸ª,1933-09-17,19.2,15.1,26
105,°­¸ª,1933-09-18,18.9,13.5,25.2
105,°­¸ª,1933-09-19,19.7,17.4,22.5
105,°­¸ª,1933-09-20,18.5,17.1,20
105,°­¸ª,1933-09-21,18.5,16.3,22.7
105,°­¸ª,1933-09-22,18,14.1,24.8
105,°­¸ª,1933-09-23,18.8,14.1,25
105,°­¸ª,1933-09-24,17.8,14.6,22.1
105,°­¸ª,1933-09-25,17.5,14.8,22.6
105,°­¸ª,1933-09-26,18.2,12.8,24.5
105,°­¸ª,1933-09-27,17.5,12.5,22.5
105,°­¸ª,1933-09-28,13.4,8.7,20
105,°­¸ª,1933-09-29,18.4,11.2,23.5
105,°­¸ª,1933-09-30,19.5,15.6,26.3
105,°­¸ª,1933-10-01,18.1,15.5,22.5
105,°­¸ª,1933-10-02,18.3,14.8,24
105,°­¸ª,1933-10-03,16.4,13.1,21.4
105,°­¸ª,1933-10-04,18.8,14.1,25.5
105,°­¸ª,1933-10-05,17.2,14,21.2
105,°­¸ª,1933-10-06,17.4,14.9,18.9
105,°­¸ª,1933-10-07,14.2,13,18
105,°­¸ª,1933-10-08,15.8,11.4,22.5
